MAR,SCHL,WAGP,ESR,RAC1P
1,16,000000,6,1
1,21,000000,6,1
1,22,000000,1,1
5,12,000000,,1
5,10,,,1
1,21,100000,1,1
1,22,000000,1,6
3,21,000000,6,1
1,19,021000,1,6
1,21,039300,1,6
1,21,115000,1,1
1,16,037000,1,1
5,10,,,1
1,21,000000,6,1
1,21,000000,6,1
5,20,103000,1,1
1,08,000000,6,1
1,10,000000,6,1
1,22,110000,1,1
1,18,000000,6,1
5,16,008200,1,1
5,16,008200,1,1
1,19,000000,6,1
1,16,000000,6,1
1,22,000000,1,1
1,19,000000,1,1
3,20,014000,1,1
5,11,,,1
5,05,,,1
3,13,000000,3,1
1,20,000000,6,1
1,22,071000,1,1
5,13,000000,6,1
5,08,,,1
3,20,045000,1,9
1,18,013400,1,1
1,16,058000,1,1
5,13,000000,6,1
5,10,,,1
3,18,000000,6,1
1,22,000000,6,6
1,19,026000,1,1
1,19,004400,1,1
3,19,000000,6,3
3,20,000000,6,1
5,12,000000,6,1
2,19,000000,6,1
3,20,000000,6,6
5,16,000000,6,2
3,16,000000,6,1
3,16,035000,1,1
3,15,045000,1,8
5,19,000000,1,1
5,18,035000,1,1
1,24,000000,6,1
1,24,000000,6,1
1,18,000000,6,1
1,18,000000,6,1
3,17,005000,3,1
1,21,055000,1,1
1,21,006800,1,1
5,16,005500,1,1
5,13,000000,6,6
5,09,,,6
4,14,024000,1,1
1,19,045000,1,1
1,18,009000,1,1
5,18,004000,3,1
5,12,000000,6,1
3,19,000000,6,1
1,16,040000,1,1
1,16,035000,1,1
5,16,005000,1,1
5,19,008000,3,1
5,19,030000,1,4
1,09,000000,6,6
1,09,000000,6,6
5,19,004500,6,1
1,22,000000,6,1
1,21,000000,6,1
1,19,017000,1,1
1,18,000000,1,1
5,01,,,1
1,22,045000,1,1
1,16,000000,6,1
3,18,000000,1,1
1,15,060000,1,1
1,15,000000,6,1
3,19,000000,6,1
1,23,055000,6,1
1,21,090000,1,1
1,23,000000,6,1
1,22,112000,1,1
5,03,,,1
5,,,,1
5,01,,,1
3,19,050000,4,9
5,19,017000,3,1
1,06,021000,1,1
1,09,000000,6,1
5,11,022000,1,1
5,18,019200,1,1
5,16,017000,1,1
1,19,000000,1,1
1,20,036000,1,1
1,19,000000,6,1
1,21,055000,1,1
5,16,022000,1,8
5,21,020000,1,1
1,20,020000,1,2
5,09,,,2
5,06,,,2
5,21,045600,1,1
1,20,024000,1,1
1,21,028900,1,1
3,21,316000,1,1
5,08,,,1
5,06,,,1
5,04,,,1
1,21,000000,6,1
1,22,020000,6,1
5,21,039000,1,1
1,16,000000,6,1
1,16,000000,6,1
5,23,000000,3,1
1,19,056000,1,6
1,15,009600,1,6
5,11,,,6
5,08,,,6
5,16,000000,6,1
1,21,085000,1,1
1,19,035000,1,1
1,19,000000,6,1
1,16,014200,1,1
5,13,004300,1,1
5,04,,,1
5,01,,,1
5,01,,,1
1,20,069000,1,1
1,18,025000,1,1
3,16,000000,6,1
1,22,120000,1,6
1,21,020900,1,1
5,09,,,9
5,03,,,9
1,24,000000,6,1
1,21,000000,6,1
1,19,120000,1,1
1,16,000000,6,1
3,17,036000,1,1
1,18,130000,1,1
1,11,010000,1,9
3,19,038200,6,1
2,01,020000,1,8
3,22,064000,1,1
1,16,070000,1,1
1,13,040000,1,1
5,10,,,1
1,14,023000,1,1
1,20,000000,3,3
5,04,,,3
5,01,,,3
5,12,,,3
1,16,048000,1,1
1,16,000000,6,1
5,07,,,1
1,15,130000,1,1
1,21,100000,1,1
5,18,005000,6,1
1,22,000000,3,6
1,22,316000,1,1
5,,,,9
2,16,000000,6,1
1,16,031000,1,6
1,21,000000,6,1
5,21,000000,1,8
1,16,000000,2,1
1,19,048000,1,1
5,05,,,1
5,03,,,1
1,21,095000,1,1
1,23,035000,1,1
5,19,004800,3,1
5,08,,,1
5,05,,,1
5,19,020000,6,6
2,16,000000,6,1
5,17,014300,1,1
1,20,036000,1,1
1,21,060000,1,1
5,12,000000,,2
1,23,115000,1,1
1,21,000000,6,1
5,04,,,1
5,,,,1
3,19,068000,1,1
5,19,052000,1,1
4,18,056000,1,1
5,22,067000,1,1
1,18,032700,1,6
1,21,028900,1,6
5,03,,,6
5,,,,6
1,19,135000,1,1
1,19,000000,6,1
5,02,,,1
5,09,,,1
5,08,,,1
2,16,000000,6,6
1,21,030000,1,1
1,18,030000,1,1
5,14,001200,1,1
5,08,,,1
5,05,,,1
5,13,001600,1,1
1,20,010600,1,1
1,16,000000,2,1
5,13,000000,6,1
5,11,,,1
5,08,,,1
1,19,044400,1,1
1,19,006600,1,1
3,21,000000,6,1
1,21,001300,6,1
1,21,118000,1,1
5,21,000000,6,1
5,18,000000,6,1
1,19,022800,1,2
5,,,,2
5,22,016000,1,1
1,20,065000,1,1
1,21,050000,1,1
5,13,000000,6,1
5,03,,,1
5,01,,,1
1,17,029000,1,1
1,16,040000,1,2
3,20,048000,1,1
1,22,056000,1,1
1,21,040900,1,1
3,19,085000,1,1
1,18,009000,3,1
1,18,020000,3,1
5,14,000000,6,1
5,01,,,1
5,,,,1
3,22,034000,1,1
3,16,000000,6,1
1,16,000000,6,1
1,18,000000,6,1
5,22,000000,6,1
1,19,045000,1,1
1,17,160000,1,1
5,14,000000,6,1
5,12,000000,,1
5,21,055000,1,1
1,19,000000,6,1
1,19,000000,6,1
5,20,000000,6,1
2,16,000000,6,1
5,09,005000,1,1
5,07,,,1
5,03,,,1
5,01,,,1
3,16,000000,6,1
5,16,014400,1,2
5,01,,,2
5,,,,2
5,,,,2
1,16,009600,1,2
5,16,000000,6,1
1,19,034000,1,1
1,20,000000,1,1
2,10,000000,6,1
5,08,000000,6,1
5,21,023400,1,1
1,22,008000,1,1
5,16,000000,3,1
5,05,,,9
5,21,060000,4,1
1,19,042000,1,1
1,20,007000,1,1
5,13,000000,6,1
1,21,062000,1,1
1,16,000000,6,1
5,21,103000,1,1
1,19,060000,1,1
1,16,045000,1,1
5,05,,,1
5,02,,,1
5,21,029000,1,1
3,20,030000,1,1
1,21,050000,1,1
1,23,060000,1,1
2,18,020000,1,1
1,12,019000,1,8
1,18,020000,1,8
5,,,,8
5,,,,8
1,16,000000,6,1
1,19,050000,1,1
1,21,100000,1,1
2,01,000000,6,6
5,01,000000,6,6
5,16,035000,1,1
5,01,,,1
5,,,,1
5,16,007500,1,1
3,16,065000,1,1
3,21,000000,3,6
5,09,,,6
5,08,,,6
3,16,000000,1,1
5,16,033200,1,1
3,19,032000,1,1
4,21,000000,3,1
5,03,,,1
5,01,,,1
1,07,000000,6,1
1,09,014000,1,1
1,12,038000,1,1
5,08,,,1
5,01,,,1
1,12,030000,1,1
1,21,146000,1,6
1,22,000000,6,6
5,08,,,6
5,05,,,6
1,16,000000,6,1
1,16,000000,6,1
1,17,000000,6,1
1,22,096000,1,1
1,22,000000,6,1
5,11,,,1
5,08,,,1
4,16,020000,1,6
5,16,018000,4,1
3,21,030600,6,1
5,21,106000,1,9
1,20,039000,1,1
1,16,009000,6,1
5,02,,,1
5,,,,1
1,24,048000,1,1
1,21,088000,1,1
5,06,,,1
5,,,,1
1,22,160000,1,1
1,19,045000,1,1
5,16,004000,1,1
5,21,035000,1,2
5,20,000000,6,2
5,22,092000,1,6
5,22,075000,1,1
2,16,000000,6,1
1,21,000000,6,1
1,19,004200,6,1
3,08,025100,1,1
5,16,000000,6,1
5,01,000000,6,1
5,,,,1
5,16,005900,6,1
5,20,002000,3,1
5,18,003300,3,1
5,18,017000,1,1
1,20,000000,6,1
1,20,090000,3,1
5,14,000000,6,1
1,18,017000,1,1
1,12,000000,6,1
5,04,,,1
5,01,,,1
5,,,,1
2,18,000000,6,1
3,21,000000,6,1
1,20,013500,3,1
1,22,100000,1,1
1,21,020000,2,1
5,08,,,1
5,06,,,1
1,21,088000,1,1
1,22,000000,6,1
5,06,,,1
5,13,000000,6,1
2,16,000000,6,1
1,14,057000,1,1
1,16,021300,1,1
1,24,102000,1,1
1,22,009800,1,1
5,12,000000,,1
5,08,,,1
1,23,100000,1,1
1,21,030000,1,1
1,16,019000,1,8
1,06,001500,1,8
5,16,000000,6,8
5,10,,,8
5,20,012000,1,9
5,21,033000,1,1
5,19,005000,1,1
2,18,010600,1,1
1,23,000000,1,6
1,21,000000,6,6
1,20,000000,6,1
1,16,000000,6,6
1,19,047000,1,1
1,16,040900,1,9
5,07,,,9
5,04,,,9
5,18,001500,1,9
5,16,000000,6,1
5,13,000000,6,9
1,22,063000,1,1
1,16,000000,6,1
5,19,000800,6,1
5,12,000000,6,1
4,20,070000,1,9
5,19,010000,1,9
5,10,,,5
1,21,130000,1,1
1,19,004000,6,1
5,14,000000,3,1
3,23,052000,1,1
1,19,000000,6,1
1,19,018000,6,1
2,18,000000,6,1
1,21,036500,1,1
1,16,029000,2,1
1,21,045000,6,1
1,17,132000,1,1
1,17,044000,1,1
1,17,060000,1,1
1,19,026000,1,1
5,01,,,1
5,19,002500,1,1
1,19,016000,1,1
1,21,095000,1,1
1,20,110000,1,1
1,21,000000,6,1
3,21,089000,1,6
5,16,015000,4,2
1,17,000000,6,1
1,19,000000,6,1
1,16,075000,1,1
1,20,006000,1,1
1,21,104000,1,1
1,21,012500,1,1
5,13,000000,1,1
5,11,,,1
1,21,101000,1,1
1,21,006000,1,1
5,11,000000,,1
5,09,,,1
1,16,000000,6,1
1,16,000000,6,1
4,17,000000,6,1
5,08,,,1
5,20,026000,1,1
4,20,009100,1,1
2,19,000000,3,1
5,18,004800,3,1
5,18,062000,3,1
1,22,078000,1,6
1,22,047800,1,6
5,12,000000,,6
5,22,042000,1,1
5,18,010000,1,1
1,16,000000,6,1
1,16,036000,1,1
3,19,000000,6,1
3,22,000000,6,1
1,16,040000,1,1
1,20,040000,1,1
5,11,000000,,1
5,08,,,1
5,16,003000,1,1
1,16,090000,1,1
1,19,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
2,11,000000,6,1
5,20,020000,1,1
5,07,,,9
5,17,000000,6,9
1,09,004000,1,1
1,09,000000,6,1
5,01,,,1
5,,,,1
1,20,004800,1,1
1,16,000000,6,1
1,21,021000,1,1
1,19,011000,1,7
5,07,,,9
5,05,,,9
1,21,000000,6,1
1,16,000000,6,1
3,19,050000,1,1
5,17,002300,6,1
5,17,047000,1,1
5,17,060000,1,1
5,,,,9
5,17,000680,6,6
1,13,000000,6,1
1,21,079000,1,5
1,21,034000,1,1
1,16,000000,6,1
1,17,004000,6,1
5,19,000000,1,8
5,19,000000,6,2
5,12,003100,1,1
5,,,,1
5,13,005000,6,1
5,14,001000,6,6
1,21,017600,1,1
1,21,000180,1,1
3,17,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
1,18,092000,1,1
1,18,061000,1,1
5,21,000800,3,6
1,20,020000,3,6
1,16,000000,6,6
5,22,042000,1,1
1,21,057000,1,1
1,21,020000,1,1
5,07,,,1
1,19,050000,1,1
1,17,000000,3,1
5,10,,,1
5,05,,,1
2,20,000000,6,1
5,18,038700,1,1
3,16,030000,1,1
1,21,056000,1,6
1,21,078000,1,6
5,14,000000,6,6
1,21,000000,6,1
1,20,000000,6,1
1,19,046000,1,1
1,19,185000,1,1
5,16,000000,3,1
5,11,,,1
1,14,000000,6,1
1,18,000000,6,1
5,18,035000,1,2
5,,,,2
1,20,079000,1,1
1,16,030900,3,1
5,16,003200,6,1
5,12,000000,6,1
1,21,000000,1,6
1,21,000000,6,6
5,20,015700,1,6
5,21,079000,1,1
1,21,079000,1,1
1,21,068000,1,1
1,20,072000,1,1
5,02,,,1
1,19,000000,6,1
1,20,010000,2,1
1,22,070000,1,1
5,21,072000,1,6
1,18,000000,6,1
1,18,000000,6,1
4,20,030000,4,1
1,16,075000,1,1
1,19,020000,1,1
5,10,,,1
5,05,,,1
5,05,,,1
1,22,055000,1,1
1,21,011000,1,1
5,16,024000,1,1
3,21,014000,1,1
2,21,000000,6,1
1,22,044000,1,9
1,21,036000,1,1
5,02,,,9
5,,,,9
5,16,006700,1,1
5,16,020100,1,1
1,18,000150,6,1
1,16,000000,6,1
2,16,000000,6,9
3,19,016300,1,1
5,03,,,1
2,18,000000,3,1
1,20,000000,6,1
1,23,000000,6,1
5,,,,1
3,18,038400,1,1
1,19,079000,1,6
1,23,091000,1,1
1,22,043000,1,1
1,19,030000,1,1
5,03,,,1
5,01,,,1
3,20,027800,1,1
1,18,000000,6,1
1,11,000000,6,9
2,12,000000,6,1
2,04,000000,6,1
3,22,050000,1,1
5,14,000000,6,1
5,11,000000,,1
3,20,000000,6,1
5,21,088000,1,1
3,18,000000,6,1
5,21,002600,6,1
5,18,009600,1,1
3,19,032900,4,1
1,21,000000,6,1
1,16,032000,1,1
5,05,,,1
5,01,,,1
1,22,086000,1,1
1,19,000000,6,1
1,19,000000,6,1
1,19,130000,1,1
5,16,020000,1,1
1,13,040000,1,1
1,22,000000,6,1
1,22,050000,1,1
1,16,050000,1,6
1,20,095000,1,1
1,21,066000,1,1
1,21,066000,1,1
5,16,040000,1,8
5,,,,8
4,16,030000,1,8
5,09,,,8
5,02,,,8
3,21,075000,1,1
2,16,000000,6,1
1,20,090000,1,1
1,19,028500,1,1
5,07,,,1
3,18,000000,6,1
1,21,097000,1,1
1,21,045000,1,1
5,05,,,1
5,01,,,1
3,16,060000,1,1
1,01,000000,6,6
1,01,000000,6,6
1,20,000000,6,1
1,23,096000,1,1
1,19,006800,1,1
1,16,000000,6,1
2,16,000000,6,1
4,19,016000,6,1
5,15,000000,6,1
2,16,000000,6,1
1,13,000000,1,1
1,16,316000,1,1
1,21,103000,1,1
1,21,000000,6,1
5,02,,,1
5,,,,1
2,19,060000,6,1
2,18,000000,6,6
1,21,000000,6,1
1,19,000000,6,1
3,19,000000,3,1
3,20,000000,6,1
5,12,002000,1,9
5,20,003700,6,1
1,17,000000,6,1
1,16,000000,6,1
1,22,000000,6,9
1,19,000000,6,1
2,18,000000,6,1
1,19,010000,1,1
1,16,000000,6,1
1,20,000000,6,1
1,18,000000,6,8
5,21,025000,1,1
1,20,017000,1,1
1,20,013000,6,1
5,21,000000,6,1
3,22,000000,3,1
1,18,028000,1,1
1,16,020000,1,1
4,21,000000,6,1
1,19,050000,1,1
1,19,030000,1,9
5,13,000000,6,9
5,04,,,9
1,16,316000,1,1
1,22,000000,6,1
3,16,000000,6,1
1,16,022200,1,1
1,19,007800,6,1
5,09,,,1
5,09,,,1
5,18,032600,1,3
5,,,,3
5,19,028200,1,3
1,21,040000,1,1
1,20,109000,1,1
1,21,065000,1,1
1,19,040000,1,1
5,03,,,1
5,02,,,1
5,16,024000,1,1
1,20,000000,6,1
1,19,045800,1,1
1,23,316000,1,1
1,21,063000,1,1
2,21,000000,6,1
1,16,035000,1,1
1,16,000000,6,1
5,,,,1
1,17,045000,1,1
1,20,022000,1,1
5,21,090000,1,6
4,16,012000,1,1
1,21,085000,1,1
1,21,074000,1,1
5,02,,,1
5,01,,,1
3,16,000000,6,2
1,22,005000,1,1
1,22,024400,1,1
5,21,000000,6,1
5,15,000000,6,1
1,19,048000,1,1
1,16,024300,1,1
5,16,000000,3,1
5,05,,,1
4,21,006500,1,2
5,22,000000,1,1
1,20,050000,1,1
1,21,074000,1,1
3,19,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
5,13,000000,6,1
1,21,145000,1,6
1,21,150000,1,1
5,14,000000,,9
5,12,000000,,9
3,21,070000,1,1
3,16,060000,1,1
4,16,023000,1,6
5,03,,,6
1,18,005500,6,1
1,16,037500,1,1
1,21,000000,6,1
1,16,000000,6,1
5,12,000000,,1
5,09,,,1
1,16,010000,2,1
1,19,020000,1,1
5,21,002000,6,1
1,16,019000,1,6
1,16,019000,1,6
5,21,045000,1,6
1,21,094000,1,1
1,21,014400,1,1
5,21,001500,3,1
5,13,000000,6,1
5,22,000000,1,1
1,16,001500,1,1
1,21,000000,6,1
5,05,,,1
5,04,,,1
5,01,,,1
5,,,,1
5,16,002000,6,1
1,21,011000,1,1
1,19,077000,1,1
1,18,035000,1,1
1,20,016000,1,1
5,14,002000,6,1
5,09,,,1
1,20,059000,1,1
1,20,032000,1,1
5,09,,,1
1,18,000000,6,1
1,13,000000,6,1
3,20,014400,1,1
1,21,000000,3,1
1,16,021800,1,1
5,15,000000,3,1
5,16,028000,1,1
5,16,013100,1,1
1,21,145000,1,1
1,21,015000,6,1
5,14,000000,6,1
5,11,,,1
5,07,,,1
4,19,159000,1,1
1,16,067000,1,1
1,16,000000,3,1
5,09,,,1
5,22,085000,1,1
1,21,055000,1,1
1,22,070000,1,1
1,16,002100,3,1
1,16,031200,4,1
1,21,087000,1,1
1,22,060000,1,1
5,05,,,1
5,02,,,1
1,19,024000,1,1
5,19,000000,6,1
5,12,000000,6,1
5,11,,,1
1,19,055000,6,1
4,12,000250,6,2
1,20,031200,1,1
1,21,019500,1,1
1,16,062000,1,6
1,21,025000,1,6
5,04,,,6
5,19,020800,1,1
5,19,031200,1,1
4,12,000000,6,6
5,12,000000,6,2
1,19,112000,1,1
1,19,062000,1,1
5,07,,,1
2,18,000000,1,1
1,18,050000,1,1
1,18,014000,1,1
5,17,000000,3,1
1,21,010900,1,3
1,16,039100,1,1
5,19,006700,6,1
5,19,003600,1,6
1,19,060000,1,1
1,21,012000,1,1
5,12,000000,,1
5,18,075000,1,6
5,18,003000,1,1
1,16,000000,6,8
1,09,014000,1,8
5,01,,,8
5,,,,8
5,09,010000,1,8
5,21,019000,2,1
5,21,000000,6,1
1,18,316000,1,1
1,19,000000,6,1
5,14,000500,6,1
5,12,002400,6,1
3,16,000000,6,1
4,14,000000,1,1
1,19,000000,6,1
1,15,000000,6,1
1,19,000000,6,1
1,21,000000,6,1
1,16,000000,3,2
1,19,000000,3,2
5,14,000000,6,2
3,20,000000,1,1
1,21,135000,1,1
1,21,049500,1,1
5,,,,1
5,,,,1
1,19,000000,6,1
1,19,088000,1,1
5,12,000000,,1
5,07,,,1
5,03,,,1
1,21,104000,1,1
1,20,032000,1,1
5,09,,,1
5,06,,,1
5,16,035000,1,1
5,16,005000,3,1
5,16,000000,6,1
5,,,,1
4,16,038000,1,1
5,22,070000,1,1
2,16,000000,6,1
3,19,005800,1,1
1,21,018000,1,2
1,16,000000,6,2
4,21,018000,1,2
5,21,007600,1,2
1,14,000000,6,5
1,13,000000,6,1
5,18,003000,1,5
3,21,001200,6,1
2,20,000000,6,1
3,16,000000,6,2
5,16,000000,6,1
1,18,040000,1,1
1,18,065000,1,1
5,,,,1
1,16,075000,1,1
1,19,040000,1,1
5,18,002000,6,1
5,13,000000,6,1
5,10,,,1
1,21,033000,6,1
1,19,002500,1,1
4,12,033600,1,1
5,04,,,1
5,20,000000,1,1
1,23,109000,1,1
1,20,050000,1,1
5,13,000000,3,1
5,14,001000,1,1
3,21,023000,1,1
3,20,016800,1,1
3,17,000000,6,1
5,18,004000,6,1
5,15,007000,1,1
5,16,020100,1,1
5,16,014000,1,1
1,21,025000,1,3
1,22,049000,1,1
5,14,000000,6,3
5,16,000000,6,3
5,,,,3
3,16,007900,2,1
3,16,000000,6,1
1,19,000000,2,1
1,18,000000,6,1
2,16,000000,6,1
1,11,000000,6,1
1,19,024000,1,1
5,01,002000,3,1
5,18,000180,1,1
5,18,042000,1,1
1,21,018000,6,1
1,21,000000,1,1
1,19,000000,3,1
1,19,021300,1,1
5,,,,1
1,15,051000,1,1
1,16,000000,1,1
1,19,000000,6,1
1,19,003600,1,1
3,19,000000,6,1
1,21,101000,1,1
1,21,062000,2,1
1,13,000000,1,1
1,17,000000,6,1
1,21,031000,1,1
1,20,037000,1,1
2,11,000000,6,1
2,19,000000,6,1
1,19,066000,1,1
1,21,022000,1,1
1,19,055000,1,1
1,16,048000,1,1
5,11,,,1
5,07,,,1
1,21,090000,1,1
1,19,016000,1,1
5,22,000000,6,1
3,18,000000,6,1
3,20,000000,3,1
3,16,022000,1,1
1,17,007000,1,8
1,17,000000,1,8
3,17,019300,3,8
5,11,000000,,8
5,08,,,8
5,07,,,8
2,18,000000,6,1
5,13,000000,6,9
1,21,032000,1,1
1,22,000000,6,1
5,12,001000,6,1
5,10,,,1
3,20,084000,1,6
5,19,035600,1,6
5,08,,,6
5,19,000000,3,1
5,04,,,1
5,02,,,1
5,,,,1
3,18,030000,1,1
5,17,000000,6,1
1,22,075000,1,1
1,22,040000,1,1
3,19,000000,6,1
3,16,000000,6,1
3,16,000730,6,1
3,16,030000,1,1
2,19,000000,1,9
1,16,040000,1,1
1,16,000000,1,8
5,01,,,1
5,12,000000,,1
5,19,000000,6,1
1,18,000000,6,1
1,19,000000,6,1
1,18,002000,1,1
1,19,053000,1,1
5,14,000000,6,1
1,21,070000,1,6
1,13,000000,6,1
1,14,000000,6,1
5,15,016700,1,1
5,14,000000,6,1
3,23,000000,6,1
1,22,024000,1,1
1,21,017000,1,1
5,08,,,1
5,02,,,1
1,21,000000,6,1
1,21,075000,1,1
5,06,,,1
5,03,,,1
1,16,013000,1,1
1,16,066000,1,1
5,13,000000,6,1
5,11,,,1
5,08,,,1
3,21,118000,1,1
5,21,100000,1,1
1,20,066000,4,1
1,21,000000,1,1
5,,,,9
1,21,112000,1,1
1,21,009000,1,1
5,07,,,1
5,02,,,1
1,16,135000,1,1
1,20,000000,6,1
1,20,000000,6,1
1,19,000000,1,6
1,19,030000,1,1
1,19,030000,1,1
5,01,,,1
3,19,014400,1,1
5,20,000000,6,1
1,16,000000,6,1
1,19,000000,1,1
5,18,036000,1,1
5,01,,,6
5,16,036000,4,6
1,22,000000,6,1
1,21,000000,6,1
5,19,000000,6,1
1,19,043000,2,1
1,22,050000,1,6
3,16,030000,1,6
3,18,000000,6,1
5,10,,,1
5,06,,,1
5,,,,1
5,10,,,1
3,19,034000,1,1
1,19,040000,1,1
1,19,025000,1,1
1,19,000000,6,1
1,19,000000,6,1
3,22,135000,1,1
1,21,025000,1,1
1,18,004000,1,1
5,,,,1
5,19,055000,1,1
5,01,,,1
1,16,042000,1,1
1,22,048000,1,1
3,16,009000,1,1
5,04,,,1
1,20,052000,1,1
1,16,031000,1,1
3,14,030400,1,1
1,22,000000,6,1
1,24,000000,6,1
1,19,080000,1,1
1,21,000000,1,1
1,20,050000,1,1
1,19,023000,1,1
5,16,027700,1,1
5,19,067000,1,1
2,16,000000,6,1
1,19,000000,6,1
1,19,040000,1,1
1,20,005000,6,1
1,18,000000,6,1
2,21,000000,6,1
2,21,000000,6,1
5,17,040000,1,1
5,21,043000,1,8
1,22,000000,6,1
1,20,000000,6,1
5,19,021000,1,1
5,,,,1
5,18,001300,3,1
1,13,038000,1,6
1,13,017000,1,6
1,20,020000,1,6
5,21,009900,1,6
1,18,021000,1,6
3,20,029000,1,1
5,21,005300,3,1
5,19,002100,3,1
3,21,070000,1,1
5,13,000000,6,1
5,09,,,1
3,20,000300,6,1
5,20,000000,6,1
1,17,000000,1,1
1,19,000000,1,1
5,19,000000,6,1
5,16,000000,6,1
1,21,000000,6,1
1,16,000000,6,1
2,20,000000,6,1
5,19,020000,4,2
1,21,184000,1,1
1,19,000000,6,1
3,19,032000,1,1
5,08,,,9
1,21,132000,1,1
1,22,008000,6,1
5,20,062000,1,1
1,16,000000,6,2
2,19,000000,6,1
3,17,000000,6,1
1,21,097000,1,1
1,16,000000,6,6
3,20,004700,1,1
1,22,000000,3,1
1,18,046000,4,1
1,23,000000,1,1
1,22,000000,6,1
1,21,050000,1,6
1,21,020000,2,6
5,09,,,6
5,01,,,6
5,,,,6
1,21,316000,1,1
1,16,000000,6,1
1,16,000000,6,9
1,19,005800,1,9
1,23,316000,1,1
1,21,000750,6,1
1,16,027000,1,6
1,12,000000,6,6
2,21,000000,6,1
1,14,000000,6,1
1,16,000000,6,1
5,14,000000,3,1
5,19,004400,6,1
5,15,000000,6,1
5,21,060000,1,1
1,18,029400,1,1
1,16,017900,1,1
3,16,000000,6,1
2,16,000000,6,1
1,19,000000,6,1
1,22,033000,1,1
5,15,060000,1,9
5,16,049700,2,1
2,16,000000,6,1
5,16,002000,1,1
1,15,002000,1,1
1,16,036000,1,1
5,18,022000,1,1
5,12,000000,6,1
5,03,,,1
3,19,032000,4,1
5,06,,,1
5,20,042000,1,1
1,18,144000,1,3
1,21,000000,6,1
5,09,,,3
5,06,,,3
1,21,054000,1,1
1,16,010000,1,1
5,19,080000,1,1
5,18,035000,1,1
3,21,050000,1,6
5,18,011200,6,5
5,04,,,5
5,01,,,5
3,21,000000,6,1
1,21,016000,6,1
1,19,018000,1,1
1,18,045500,1,1
1,20,080000,1,1
1,15,000000,6,1
1,18,000000,6,1
5,18,000000,1,1
2,11,000000,6,5
3,19,000000,6,1
1,21,100000,1,1
1,21,007000,1,1
5,14,000000,6,1
1,20,045000,1,1
5,21,038600,4,8
1,21,053000,1,1
1,23,120000,1,1
5,18,000000,6,1
5,12,,,1
5,16,000000,6,1
4,20,000000,6,1
5,07,,,1
1,16,033000,1,1
1,19,000000,6,1
5,20,006000,3,1
2,16,000000,6,1
1,22,128000,1,1
1,21,060000,1,1
5,18,012000,1,1
5,19,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,18,045000,1,1
1,19,060000,1,1
5,19,010000,1,1
1,21,005000,3,1
1,20,080000,1,1
5,18,000700,3,7
1,21,089000,1,1
1,21,000000,6,1
5,16,000200,1,1
5,13,000000,6,1
5,11,,,1
1,22,049000,1,1
1,20,000000,6,1
5,18,000000,6,1
1,16,081000,1,1
1,19,000000,6,1
5,01,,,1
5,13,000000,6,1
1,21,080000,1,1
1,20,050000,1,1
3,19,000000,6,1
1,20,000000,2,1
1,16,023800,1,1
2,19,000000,6,1
2,18,020600,1,1
1,18,025000,6,1
1,21,160000,1,1
1,21,013500,1,1
5,15,000000,6,1
5,19,006300,1,1
1,16,044000,1,2
1,16,044000,1,2
5,12,000000,6,2
5,10,,,2
5,07,,,2
5,15,000000,6,9
1,16,000000,6,1
1,19,000000,6,1
3,22,060000,1,1
5,14,008000,1,1
2,19,000000,6,1
1,22,085000,1,1
1,21,056000,1,1
5,02,,,1
5,,,,1
1,09,007100,3,1
1,09,007100,3,1
5,14,000640,3,1
5,14,000830,3,1
5,07,,,1
5,04,,,1
5,01,,,1
3,18,000000,6,1
1,21,000000,6,1
1,23,000000,6,1
5,20,000000,6,1
5,22,004000,1,1
5,24,096000,1,1
5,21,016200,1,1
1,18,000000,6,1
1,17,035000,1,1
5,02,,,1
5,,,,1
1,23,000000,1,1
1,21,100000,1,1
1,21,000000,6,1
1,16,013000,3,1
1,16,010000,2,1
1,16,000000,3,1
1,21,090000,1,1
1,21,050000,1,6
5,03,,,9
5,01,,,9
5,16,000000,6,1
5,01,,,9
5,16,060000,1,1
5,16,015000,1,8
5,19,008000,1,1
5,22,047400,1,6
4,19,000000,3,1
5,08,,,1
1,19,000000,6,1
1,16,000000,6,1
5,18,055000,1,2
5,15,000000,3,2
5,14,000000,3,2
1,21,000000,6,1
1,19,053000,1,1
5,03,,,1
5,02,,,1
5,01,,,1
5,,,,1
3,16,001800,3,1
2,16,050000,1,1
5,20,038000,6,1
3,20,033000,1,1
3,19,060000,1,1
5,21,000800,1,1
1,19,046000,1,6
3,16,000000,6,1
1,21,105000,1,1
1,21,038300,1,1
5,01,,,1
5,21,000000,6,1
4,21,003400,1,1
5,21,004000,6,1
1,18,047200,1,1
1,19,007200,1,1
5,16,008300,1,1
5,13,001300,1,1
2,15,000000,6,1
1,16,000000,6,1
1,24,105000,1,1
5,19,009000,1,1
5,12,000000,6,1
5,07,,,1
5,21,032000,1,1
1,18,043000,1,1
1,19,036000,1,1
3,19,030000,1,1
5,21,000000,6,1
3,01,000000,6,1
1,23,100000,1,1
1,20,029000,1,1
5,05,,,1
5,03,,,1
1,18,000000,1,1
1,18,063000,1,1
